"","X","Invoice","StockCode","Description","Quantity","InvoiceDate","Price","Customer.ID","Country","Revenue"
"204",441727,531482,"22090","PAPER BUNTING RETROSPOT",6,"2010-11-08 14:37:00",2.95,15777,"United Kingdom",17.7
"205",584457,541267,"37450","CERAMIC CAKE BOWL + HANGING CAKES",6,"2011-01-17 10:37:00",2.95,12779,"Poland",17.7
"206",355762,523967,"21034","REX CASH+CARRY JUMBO SHOPPER",15,"2010-09-26 13:25:00",0.95,16008,"United Kingdom",14.25
"207",275856,516186,"21745","GAOLERS KEYS DECORATIVE GARDEN ",24,"2010-07-18 15:50:00",3.39,18097,"United Kingdom",81.36
"208",74853,496237,"21955","  DOORMAT UNION JACK GUNS AND ROSES",10,"2010-01-29 14:37:00",5.95,17677,"United Kingdom",59.5
"209",78018,496488,"82553","POP'S GREASY SPOON METAL SIGN",1,"2010-02-01 17:16:00",1.65,14606,"United Kingdom",1.65
"210",870209,567096,"35818P","ACRYLIC JEWEL ICICLE, PINK",35,"2011-09-16 13:13:00",0.38,15099,"United Kingdom",13.3
"211",320443,520626,"21992","VINTAGE PAISLEY STATIONERY SET",1,"2010-08-27 12:18:00",2.95,17869,"United Kingdom",2.95
"212",948395,573126,"21746","SMALL RED RETROSPOT WINDMILL",12,"2011-10-27 16:32:00",1.25,15738,"United Kingdom",15
"213",58559,494658,"21836","GINGHAM OVEN GLOVE RED HEART ",2,"2010-01-17 13:29:00",3.75,13782,"United Kingdom",7.5
"214",338208,522332,"21231","SWEETHEART CERAMIC TRINKET BOX",12,"2010-09-14 09:36:00",1.25,15600,"United Kingdom",15
"215",1007339,577365,"23344","JUMBO BAG 50'S CHRISTMAS ",20,"2011-11-18 16:19:00",2.08,17063,"United Kingdom",41.6
"216",115252,500353,"22303","COFFEE MUG APPLES DESIGN",6,"2010-03-07 15:25:00",2.55,12668,"Germany",15.3
"217",387488,526660,"22697","GREEN REGENCY TEACUP AND SAUCER",6,"2010-10-12 15:04:00",2.95,13013,"United Kingdom",17.7
"218",751431,556776,"21750","LARGE SKULL WINDMILL",1,"2011-06-14 12:24:00",2.1,14730,"United Kingdom",2.1
"219",885799,568223,"POST","POSTAGE",2,"2011-09-26 10:16:00",15,12412,"Denmark",30
"220",888167,568517,"23323","WHITE WICKER STAR ",1,"2011-09-27 12:52:00",2.1,14456,"United Kingdom",2.1
"221",464988,533311,"84596F","SMALL MARSHMALLOWS PINK BOWL",2,"2010-11-16 17:03:00",1.25,16904,"United Kingdom",2.5
"222",950864,573320,"22726","ALARM CLOCK BAKELIKE GREEN",50,"2011-10-30 10:29:00",3.39,15513,"United Kingdom",169.5
"223",808614,561694,"22193","RED DINER WALL CLOCK",2,"2011-07-29 09:57:00",8.5,16147,"United Kingdom",17
"224",3516,489702,"20963","APPLE BATH SPONGE",10,"2009-12-02 10:52:00",1.25,17511,"United Kingdom",12.5
"225",790433,560186,"22748","POPPY'S PLAYHOUSE KITCHEN",1,"2011-07-15 11:57:00",2.1,17266,"United Kingdom",2.1
"226",895026,569046,"22600","CHRISTMAS RETROSPOT STAR WOOD",12,"2011-09-30 10:48:00",0.85,14422,"United Kingdom",10.2
"227",826003,563201,"48194","DOORMAT HEARTS",1,"2011-08-14 10:52:00",7.95,13838,"United Kingdom",7.95
"228",133394,502056,"90010B","BLACK/WHITE GLASS/SILVER BRACELET",2,"2010-03-22 14:34:00",8.95,17138,"United Kingdom",17.9
"229",933110,571905,"22568","FELTCRAFT CUSHION OWL",4,"2011-10-19 14:51:00",3.75,12370,"Cyprus",15
"230",802185,561073,"22978","PANTRY ROLLING PIN",12,"2011-07-24 15:46:00",3.75,13408,"United Kingdom",45
"231",206520,509356,"22429","ENAMEL MEASURING JUG CREAM",4,"2010-05-21 14:01:00",4.25,13148,"United Kingdom",17
"232",390119,526901,"20750","RED RETROSPOT MINI CASES",1,"2010-10-13 15:07:00",7.95,17817,"United Kingdom",7.95
"233",823805,563016,"16161U","WRAP SUKI AND FRIENDS",25,"2011-08-11 12:44:00",0.42,15358,"United Kingdom",10.5
"234",863260,566477,"22699","ROSES REGENCY TEACUP AND SAUCER ",6,"2011-09-13 09:03:00",2.95,14359,"United Kingdom",17.7
"235",231380,511789,"21246","RED SPOTTY BIG BOWL",1,"2010-06-10 13:52:00",4.95,14606,"United Kingdom",4.95
"236",407655,528397,"84406B","CREAM CUPID HEARTS COAT HANGER",8,"2010-10-22 08:41:00",3.25,12972,"United Kingdom",26
"237",685401,550437,"21204","DAISIES  HONEYCOMB GARLAND ",3,"2011-04-18 12:14:00",1.65,16923,"United Kingdom",4.95
"238",965779,574530,"22154","ANGEL DECORATION 3 BUTTONS ",10,"2011-11-04 14:07:00",0.42,16887,"United Kingdom",4.2
"239",1041813,579885,"21733","RED HANGING HEART T-LIGHT HOLDER",1,"2011-11-30 17:37:00",2.95,15444,"United Kingdom",2.95
"240",129089,501675,"22267","EASTER DECORATION EGG BUNNY ",12,"2010-03-18 15:52:00",1.25,18247,"United Kingdom",15
"241",548618,538184,"22053","EMPIRE DESIGN ROSETTE",10,"2010-12-10 10:21:00",1.25,17880,"United Kingdom",12.5
"242",690467,550750,"22382","LUNCH BAG SPACEBOY DESIGN ",10,"2011-04-20 11:45:00",1.65,13632,"United Kingdom",16.5
"243",227361,511328,"22355","CHARLOTTE BAG SUKI DESIGN",20,"2010-06-08 10:06:00",0.85,13178,"United Kingdom",17
"244",269705,515475,"37448","CERAMIC CAKE DESIGN SPOTTED MUG",24,"2010-07-13 09:35:00",1.49,16320,"Unspecified",35.76
"245",614742,543839,"47590A","BLUE HAPPY BIRTHDAY BUNTING",1,"2011-02-14 11:08:00",5.45,17811,"United Kingdom",5.45
"246",481275,534470,"22295","HEART FILIGREE DOVE LARGE",12,"2010-11-23 10:22:00",1.65,18006,"United Kingdom",19.8
"247",990928,576236,"84927F","PSYCHEDELIC TILE HOOK",2,"2011-11-14 13:31:00",0.39,13755,"United Kingdom",0.78
"248",700201,551846,"84969","BOX OF 6 ASSORTED COLOUR TEASPOONS",6,"2011-05-04 14:11:00",4.25,13047,"United Kingdom",25.5
"249",13474,490485,"72756","FAIRY CAKE CANDLES",9,"2009-12-06 12:56:00",1.49,14454,"United Kingdom",13.41
"250",520644,537773,"20727","LUNCH BAG  BLACK SKULL.",4,"2010-12-08 12:36:00",1.65,16016,"United Kingdom",6.6
"251",951271,573339,"23233","WRAP POPPIES  DESIGN",25,"2011-10-30 11:49:00",0.42,13278,"United Kingdom",10.5
"252",311258,519714,"21231","SWEETHEART CERAMIC TRINKET BOX",12,"2010-08-19 15:45:00",1.25,17829,"United Arab Emirates",15
"253",619917,544368,"22988","SOLDIERS EGG CUP ",12,"2011-02-18 11:27:00",1.25,14057,"United Kingdom",15
"254",697066,551436,"23208","LUNCH BAG VINTAGE LEAF DESIGN",1,"2011-04-28 15:13:00",1.65,16904,"United Kingdom",1.65
"255",12226,490378,"47591C","BLUE FAIRY CAKE CHILD'S APRON",8,"2009-12-05 13:17:00",1.95,13641,"United Kingdom",15.6
"256",722194,553860,"23084","RABBIT NIGHT LIGHT",1,"2011-05-19 13:57:00",2.08,17841,"United Kingdom",2.08
"257",997744,576686,"23205","CHARLOTTE BAG VINTAGE ALPHABET ",4,"2011-11-16 12:08:00",0.85,16916,"United Kingdom",3.4
"258",234775,512112,"22444","GROW YOUR OWN PLANT IN A CAN ",24,"2010-06-13 14:40:00",1.25,17841,"United Kingdom",30
"259",489627,535274,"20712","JUMBO BAG WOODLAND ANIMALS",6,"2010-11-25 13:51:00",1.95,14415,"United Kingdom",11.7
"260",902869,569546,"23006","TRAVEL CARD WALLET FLOWER MEADOW",1,"2011-10-04 16:39:00",0.42,15276,"United Kingdom",0.42
"261",104267,499377,"48138","DOOR MAT UNION FLAG",1,"2010-02-26 11:59:00",7.49,14177,"United Kingdom",7.49
"262",360509,524307,"84997D","PINK 3 PIECE POLKADOT CUTLERY SET",1,"2010-09-28 13:54:00",3.75,17092,"United Kingdom",3.75
"263",837469,564335,"23301","GARDENERS KNEELING PAD KEEP CALM ",3,"2011-08-24 14:23:00",1.65,15800,"United Kingdom",4.95
"264",599400,542397,"22934","BAKING MOULD EASTER EGG WHITE CHOC",48,"2011-01-27 15:22:00",2.55,13328,"United Kingdom",122.4
"265",231387,511789,"20702","PINK PADDED MOBILE",36,"2010-06-10 13:52:00",3.75,14606,"United Kingdom",135
"266",355731,523964,"22729","ALARM CLOCK BAKELIKE ORANGE",4,"2010-09-26 13:09:00",3.75,16709,"United Kingdom",15
"267",949096,573151,"22558","CLOTHES PEGS RETROSPOT PACK 24 ",2,"2011-10-27 20:09:00",1.65,17602,"United Kingdom",3.3
"268",131335,501867,"20967","GREY FLORAL FELTCRAFT SHOULDER BAG",4,"2010-03-21 11:57:00",3.75,18085,"United Kingdom",15
"269",1052940,580721,"23434","3 RAFFIA RIBBONS 50'S CHRISTMAS ",10,"2011-12-05 16:57:00",0.79,15274,"United Kingdom",7.9
"270",747332,556285,"20723","STRAWBERRY CHARLOTTE BAG",10,"2011-06-10 09:10:00",0.85,13686,"United Kingdom",8.5
"271",757291,557283,"84596B","SMALL DOLLY MIX DESIGN ORANGE BOWL",8,"2011-06-19 12:26:00",0.42,16813,"United Kingdom",3.36
"272",351384,523570,"84347","ROTATING SILVER ANGELS T-LIGHT HLDR",3,"2010-09-22 15:58:00",2.55,13857,"United Kingdom",7.65
"273",429281,530391,"21584","RETRO SPOT SMALL TUBE MATCHES",144,"2010-11-02 17:12:00",1.45,16705,"United Kingdom",208.8
"274",460325,532969,"22910","PAPER CHAIN KIT VINTAGE CHRISTMAS",2,"2010-11-15 13:04:00",2.95,17992,"United Kingdom",5.9
"275",371559,525249,"21544","SKULLS  WATER TRANSFER TATTOOS ",24,"2010-10-04 14:42:00",0.85,12726,"France",20.4
"276",994326,576559,"23103","JINGLE BELL HEART DECORATION",1,"2011-11-15 13:19:00",1.65,14711,"United Kingdom",1.65
"277",893995,568984,"85178","VICTORIAN SEWING KIT",2,"2011-09-29 15:57:00",1.25,17813,"United Kingdom",2.5
"278",987472,575959,"21809","CHRISTMAS HANGING TREE WITH BELL",6,"2011-11-13 12:27:00",0.39,14547,"United Kingdom",2.34
"279",24416,491408,"48194","DOORMAT HEARTS",10,"2009-12-10 18:43:00",5.95,17351,"United Kingdom",59.5
"280",557486,539039,"21194","PINK  HONEYCOMB PAPER FAN",10,"2010-12-15 15:00:00",2.1,13124,"United Kingdom",21
"281",369707,525083,"22865","HAND WARMER OWL DESIGN",3,"2010-10-03 15:48:00",2.1,14415,"United Kingdom",6.3
"282",9089,490115,"20970","PINK FLORAL FELTCRAFT SHOULDER BAG",8,"2009-12-03 17:32:00",3.75,17679,"United Kingdom",30
"283",9387,490136,"21493"," VINTAGE DESIGN GIFT TAGS",1,"2009-12-03 19:13:00",0.85,17432,"United Kingdom",0.85
"284",749188,556489,"22789","T-LIGHT HOLDER SWEETHEART HANGING",2,"2011-06-12 13:59:00",1.95,14704,"United Kingdom",3.9
"285",340169,522594,"84988","SET OF 72 PINK HEART PAPER DOILIES",1,"2010-09-15 13:21:00",1.45,16005,"United Kingdom",1.45
"286",1053373,580727,"22960","JAM MAKING SET WITH JARS",5,"2011-12-05 17:17:00",8.29,14096,"United Kingdom",41.45
"287",698467,551623,"85141","JARDIN ETCHED GLASS FRUITBOWL",2,"2011-05-03 11:44:00",3.95,12843,"United Kingdom",7.9
"288",665097,548331,"22274","FELTCRAFT DOLL EMILY",6,"2011-03-30 13:28:00",2.95,13047,"United Kingdom",17.7
"289",141290,502853,"21564","PINK  HEART SHAPE LOVE BUCKET ",4,"2010-03-28 14:47:00",2.95,17589,"United Kingdom",11.8
"290",399757,527568,"37450","CERAMIC CAKE BOWL + HANGING CAKES",6,"2010-10-18 13:33:00",2.95,17672,"United Kingdom",17.7
"291",814978,562269,"22398","MAGNETS PACK OF 4 SWALLOWS",24,"2011-08-03 16:35:00",0.39,14056,"United Kingdom",9.36
"292",727868,554382,"22991","GIRAFFE WOODEN RULER",4,"2011-05-24 11:55:00",1.95,17365,"United Kingdom",7.8
"293",378702,525900,"21984","PACK OF 12 PINK PAISLEY TISSUES ",24,"2010-10-07 15:41:00",0.29,15314,"United Kingdom",6.96
"294",331208,521700,"22759","SET OF 3 NOTEBOOKS IN PARCEL",12,"2010-09-08 10:54:00",1.65,14740,"United Kingdom",19.8
"295",768642,558432,"20717","STRAWBERRY SHOPPER BAG",10,"2011-06-29 12:16:00",1.25,17730,"United Kingdom",12.5
"296",375664,525711,"22569","FELTCRAFT CUSHION BUTTERFLY",10,"2010-10-06 14:12:00",3.75,14085,"United Kingdom",37.5
"297",805228,561366,"23256","CHILDRENS CUTLERY SPACEBOY ",4,"2011-07-26 15:45:00",4.15,15152,"United Kingdom",16.6
"298",1024925,578675,"22910","PAPER CHAIN KIT VINTAGE CHRISTMAS",12,"2011-11-24 18:13:00",2.95,14756,"United Kingdom",35.4
"299",507023,536747,"85049H","URBAN BLACK RIBBONS ",3,"2010-12-02 13:44:00",1.25,17802,"United Kingdom",3.75
"300",1064360,581420,"23353","6 GIFT TAGS VINTAGE CHRISTMAS ",12,"2011-12-08 15:09:00",0.83,16358,"United Kingdom",9.96
"301",515481,537384,"22867","HAND WARMER BIRD DESIGN",10,"2010-12-06 13:21:00",2.1,15984,"United Kingdom",21
"302",485792,534813,"85099B","JUMBO BAG RED RETROSPOT",10,"2010-11-24 12:44:00",1.95,17069,"United Kingdom",19.5
"303",388022,526717,"21976","PACK OF 60 MUSHROOM CAKE CASES",24,"2010-10-12 16:51:00",0.55,12605,"Germany",13.2
"304",770438,558565,"85035A","GARDENIA 3 WICK MORRIS BOXED CANDLE",1,"2011-06-30 13:58:00",4.25,14803,"United Kingdom",4.25
"305",1031498,579124,"84596F","SMALL MARSHMALLOWS PINK BOWL",8,"2011-11-28 12:14:00",0.42,15721,"United Kingdom",3.36
"306",803003,561113,"84596B","SMALL DOLLY MIX DESIGN ORANGE BOWL",20,"2011-07-25 12:09:00",0.42,17841,"United Kingdom",8.4
"307",620271,544421,"22178","VICTORIAN GLASS HANGING T-LIGHT",12,"2011-02-18 15:21:00",1.25,13951,"United Kingdom",15
"308",739209,555554,"22624","IVORY KITCHEN SCALES",2,"2011-06-05 13:46:00",8.5,13742,"United Kingdom",17
"309",631134,545232,"20984","12 PENCILS TALL TUBE POSY",12,"2011-03-01 10:19:00",0.85,15676,"United Kingdom",10.2
"310",864241,566566,"22144","CHRISTMAS CRAFT LITTLE FRIENDS",1,"2011-09-13 12:32:00",4.13,14096,"United Kingdom",4.13
"311",287649,517384,"21481","FAWN BLUE HOT WATER BOTTLE",1,"2010-07-28 17:46:00",2.95,16984,"United Kingdom",2.95
"312",259304,514391,"20728","LUNCH BAG CARS BLUE",20,"2010-07-02 11:59:00",1.65,12921,"United Kingdom",33
"313",45276,493428,"20686","DOLLY MIXTURE CHILDREN'S UMBRELLA",2,"2010-01-04 11:15:00",3.25,16550,"United Kingdom",6.5
"314",66591,495340,"37370","RETRO COFFEE MUGS ASSORTED",72,"2010-01-22 17:31:00",1.06,14031,"United Kingdom",76.32
"315",383515,526239,"84032B","CHARLIE + LOLA RED HOT WATER BOTTLE",72,"2010-10-11 09:04:00",2.55,15769,"United Kingdom",183.6
"316",929578,571668,"22121","NOEL WOODEN BLOCK LETTERS ",4,"2011-10-18 13:10:00",5.95,16515,"United Kingdom",23.8
"317",306075,519239,"20725","LUNCH BAG RED SPOTTY",3,"2010-08-15 13:42:00",1.65,14996,"United Kingdom",4.95
"318",632613,545415,"22980","PANTRY SCRUBBING BRUSH",12,"2011-03-02 13:03:00",1.65,15641,"United Kingdom",19.8
"319",195707,508094,"22139","RETRO SPOT TEA SET CERAMIC 11 PC ",72,"2010-05-13 08:56:00",4.25,12931,"United Kingdom",306
"320",938994,572316,"72799F","IVORY PILLAR CANDLE GOLD FLOCK",1,"2011-10-23 16:13:00",2.95,17836,"United Kingdom",2.95
"321",254494,513952,"22561","WOODEN SCHOOL COLOURING SET",24,"2010-06-29 14:11:00",1.65,14049,"United Kingdom",39.6
"322",1046001,580290,"21820","GLITTER HEART GARLAND WITH BELLS ",1,"2011-12-02 13:35:00",3.75,17221,"United Kingdom",3.75
"323",958830,573914,"21810","CHRISTMAS HANGING STAR WITH BELL",48,"2011-11-01 15:53:00",0.39,14383,"United Kingdom",18.72
"324",157515,504421,"22064","PINK DOUGHNUT TRINKET POT ",12,"2010-04-13 13:11:00",1.65,15639,"United Kingdom",19.8
"325",323485,520880,"82486","WOOD S/3 CABINET ANT WHITE FINISH",2,"2010-08-31 15:46:00",7.95,16670,"United Kingdom",15.9
"326",1046811,580360,"90086","CRYSTAL FROG PHONE CHARM",12,"2011-12-02 16:14:00",0.85,14493,"United Kingdom",10.2
"327",76885,496363,"22148","EASTER CRAFT 4 CHICKS ",12,"2010-02-01 11:02:00",1.95,12800,"Portugal",23.4
"328",912349,570251,"22178","VICTORIAN GLASS HANGING T-LIGHT",24,"2011-10-10 09:06:00",1.95,17025,"United Kingdom",46.8
"329",523202,538035,"21928","JUMBO BAG SCANDINAVIAN PAISLEY",1,"2010-12-09 13:03:00",1.95,16065,"United Kingdom",1.95
"330",555325,538827,"20705","MRS ROBOT SOFT TOY",16,"2010-12-14 12:59:00",1.95,14298,"United Kingdom",31.2
"331",175311,505999,"71459","HANGING JAM JAR T-LIGHT HOLDER",24,"2010-04-27 10:54:00",0.85,14837,"United Kingdom",20.4
"332",741799,555843,"23284","DOORMAT KEEP CALM AND COME IN",2,"2011-06-07 13:00:00",7.95,12584,"Italy",15.9
"333",729959,554668,"23300","GARDENERS KNEELING PAD CUP OF TEA ",12,"2011-05-25 15:19:00",1.65,18226,"United Kingdom",19.8
"334",432906,530799,"20761","BLUE PAISLEY SKETCHBOOK",32,"2010-11-04 12:31:00",2.95,12497,"Germany",94.4
"335",13201,490470,"16235","RECYCLED PENCIL WITH RABBIT ERASER",8,"2009-12-06 12:26:00",0.21,16395,"United Kingdom",1.68
"336",470967,533759,"22795","SWEETHEART RECIPE BOOK STAND",4,"2010-11-18 14:45:00",6.75,14911,"EIRE",27
"337",1020150,578270,"84692","BOX OF 24 COCKTAIL PARASOLS",14,"2011-11-23 13:39:00",0.83,14096,"United Kingdom",11.62
"338",253728,513830,"82494L","WOODEN FRAME ANTIQUE WHITE ",12,"2010-06-29 10:54:00",2.95,13089,"United Kingdom",35.4
"339",139543,502762,"85177","BASKET OF FLOWERS SEWING KIT",48,"2010-03-26 13:55:00",0.85,14074,"United Kingdom",40.8
"340",822239,562932,"21982","PACK OF 12 SUKI TISSUES ",12,"2011-08-10 16:39:00",0.29,16904,"United Kingdom",3.48
"341",363883,524619,"22727","ALARM CLOCK BAKELIKE RED ",4,"2010-09-30 10:34:00",3.75,13102,"United Kingdom",15
"342",818227,562560,"23229","VINTAGE DONKEY TAIL GAME ",2,"2011-08-05 17:12:00",3.75,14156,"EIRE",7.5
"343",110374,499974,"84631","FRUIT TREE AND BIRDS WALL PLAQUE",12,"2010-03-03 14:43:00",1.95,14905,"United Kingdom",23.4
"344",551266,538403,"21819","GLITTER CHRISTMAS STAR ",10,"2010-12-12 11:46:00",0.85,17211,"United Kingdom",8.5
"345",495962,535803,"22309","TEA COSY RED  STRIPE",1,"2010-11-28 14:57:00",2.55,14410,"United Kingdom",2.55
"346",139923,502794,"22467","GUMBALL COAT RACK",6,"2010-03-26 15:31:00",2.55,16833,"United Kingdom",15.3
"347",430135,530434,"21704","BAG 250g SWIRLY MARBLES",72,"2010-11-03 10:47:00",0.72,17511,"United Kingdom",51.84
"348",257679,514293,"21407","BROWN CHECK CAT DOORSTOP ",2,"2010-07-01 12:13:00",4.25,18109,"United Kingdom",8.5
"349",452729,532416,"21430","SET/3 RED GINGHAM ROSE STORAGE BOX",4,"2010-11-12 08:18:00",3.75,18054,"United Kingdom",15
"350",52985,494237,"90129D","AMBER GLASS TASSLE BAG CHARM",3,"2010-01-12 15:27:00",2.95,15550,"United Kingdom",8.85
"351",929127,571653,"21642","ASSORTED TUTTI FRUTTI PEN",48,"2011-10-18 12:17:00",0.29,14298,"United Kingdom",13.92
"352",36100,492413,"20767","BLUE PAISLEY JOURNAL ",1,"2009-12-16 16:25:00",2.55,12867,"United Kingdom",2.55
"353",936132,572124,"85048","15CM CHRISTMAS GLASS BALL 20 LIGHTS",12,"2011-10-21 08:47:00",6.95,14156,"EIRE",83.4
"354",939371,572330,"84596B","SMALL DOLLY MIX DESIGN ORANGE BOWL",1,"2011-10-24 10:17:00",0.42,16426,"United Kingdom",0.42
"355",263635,514850,"22514","CHILDS GARDEN SPADE BLUE",6,"2010-07-06 16:14:00",2.1,17145,"United Kingdom",12.6
"356",712252,552883,"21385","IVORY HANGING DECORATION  HEART",288,"2011-05-12 10:13:00",0.72,14646,"Netherlands",207.36
"357",656332,547514,"21169","YOU'RE CONFUSING ME METAL SIGN ",12,"2011-03-23 14:00:00",1.69,17486,"United Kingdom",20.28
"358",834355,564056,"22423","REGENCY CAKESTAND 3 TIER",1,"2011-08-22 14:13:00",12.75,14387,"United Kingdom",12.75
"359",821654,562853,"23547","WRAP FLOWER SHOP  ",25,"2011-08-10 10:15:00",0.42,13919,"Denmark",10.5
"360",971003,574852,"21263","GREEN GOOSE FEATHER TREE 60CM",2,"2011-11-07 12:04:00",1.95,15493,"United Kingdom",3.9
"361",434513,530906,"22697","GREEN REGENCY TEACUP AND SAUCER",1,"2010-11-04 15:40:00",2.95,17965,"United Kingdom",2.95
"362",368175,525020,"21930","JUMBO STORAGE BAG SKULLS",3,"2010-10-03 11:53:00",1.95,13590,"United Kingdom",5.85
"363",327561,521365,"47503J","SET/3 FLORAL GARDEN TOOLS IN BAG",6,"2010-09-05 10:44:00",7.95,14911,"EIRE",47.7
"364",727476,554350,"21539","RED RETROSPOT BUTTER DISH",3,"2011-05-24 08:51:00",4.95,13523,"United Kingdom",14.85
"365",461204,533000,"22748","POPPY'S PLAYHOUSE KITCHEN",2,"2010-11-15 14:49:00",2.1,16686,"United Kingdom",4.2
"366",578721,540827,"22057","CERAMIC PLATE STRAWBERRY DESIGN",4,"2011-01-11 14:15:00",1.49,17569,"United Kingdom",5.96
"367",603361,542791,"22079","RIBBON REEL HEARTS DESIGN ",5,"2011-02-01 10:47:00",1.65,15039,"United Kingdom",8.25
"368",103564,499275,"21980","PACK OF 12 RED SPOTTY TISSUES ",48,"2010-02-25 17:37:00",0.29,13652,"United Kingdom",13.92
"369",981182,575640,"21933","PINK VINTAGE PAISLEY PICNIC BAG",1,"2011-11-10 14:01:00",1.65,13148,"United Kingdom",1.65
"370",389245,526853,"22959","WRAP CHRISTMAS VILLAGE",25,"2010-10-13 12:48:00",0.42,12540,"Spain",10.5
"371",572693,540397,"82486","WOOD S/3 CABINET ANT WHITE FINISH",2,"2011-01-06 18:57:00",7.95,13187,"United Kingdom",15.9
"372",712053,552872,"48138","DOORMAT UNION FLAG",10,"2011-05-12 09:09:00",6.75,16985,"United Kingdom",67.5
"373",23884,491321,"85045","GREEN CHRISTMAS TREE STRING 20LIGHT",4,"2009-12-10 15:36:00",4.95,17032,"United Kingdom",19.8
"374",330802,521664,"22470","HEART OF WICKER LARGE",4,"2010-09-07 14:54:00",2.95,17611,"United Kingdom",11.8
"375",569881,540172,"22150","3 STRIPEY MICE FELTCRAFT",2,"2011-01-05 12:29:00",1.95,18109,"United Kingdom",3.9
"376",415533,529091,"70006","LOVE HEART POCKET WARMER",12,"2010-10-26 13:37:00",1.65,12371,"Switzerland",19.8
"377",853268,565727,"84920","PINK FLOWER FABRIC PONY",4,"2011-09-06 11:58:00",3.75,13158,"United Kingdom",15
"378",656010,547497,"84988","SET OF 72 PINK HEART PAPER DOILIES",3,"2011-03-23 12:15:00",1.45,14461,"United Kingdom",4.35
"379",237033,512332,"22489","PACK OF 12 TRADITIONAL CRAYONS",24,"2010-06-15 11:42:00",0.42,15358,"United Kingdom",10.08
"380",914219,570455,"21382","SET/4 SPRING FLOWER DECORATION",3,"2011-10-10 15:27:00",0.75,14529,"United Kingdom",2.25
"381",791860,560254,"22960","JAM MAKING SET WITH JARS",6,"2011-07-17 13:07:00",4.25,16678,"United Kingdom",25.5
"382",1005209,577176,"21985","PACK OF 12 HEARTS DESIGN TISSUES ",24,"2011-11-18 11:07:00",0.39,13305,"United Kingdom",9.36
"383",681130,550006,"22805","BLUE DRAWER KNOB ACRYLIC EDWARDIAN",4,"2011-04-14 10:10:00",1.25,17841,"United Kingdom",5
"384",517104,537463,"POST","POSTAGE",4,"2010-12-07 10:08:00",18,12681,"France",72
"385",889517,568645,"20726","LUNCH BAG WOODLAND",20,"2011-09-28 11:38:00",1.65,12656,"France",33
"386",732837,554986,"22628","PICNIC BOXES SET OF 3 RETROSPOT ",4,"2011-05-29 12:35:00",4.95,14451,"United Kingdom",19.8
"387",131,489445,"22180","RETRO SPOT LAMP",2,"2009-12-01 09:57:00",9.95,17519,"United Kingdom",19.9
"388",987720,575970,"85061W","WHITE JEWELLED HEART DECORATION",24,"2011-11-13 12:50:00",0.85,16416,"United Kingdom",20.4
"389",879551,567859,"23389","SPACEBOY MINI BACKPACK",4,"2011-09-22 13:51:00",4.15,12936,"United Kingdom",16.6
"390",464474,533278,"20829","GLITTER HANGING BUTTERFLY STRING",4,"2010-11-16 15:24:00",2.1,13439,"United Kingdom",8.4
"391",1063539,581395,"22208","WOOD STAMP SET THANK YOU",1,"2011-12-08 13:18:00",0.83,16892,"United Kingdom",0.83
"392",796364,560601,"21915","RED  HARMONICA IN BOX ",1,"2011-07-19 17:17:00",1.25,16764,"United Kingdom",1.25
