Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue,week,month,year
575482,23090,VINTAGE GLASS T-LIGHT HOLDER,12,2011-11-09T16:33:00Z,0.83,15916,United Kingdom,9.96,45,11,2011
568690,23360,SET 8 CANDLES VINTAGE DOILY,5,2011-09-28T14:43:00Z,1.95,16332,United Kingdom,9.75,39,9,2011
504118,21523,DOOR MAT FANCY FONT HOME SWEET HOME,1,2010-04-09T16:05:00Z,7.49,15898,United Kingdom,7.49,15,4,2010
563162,22686,FRENCH BLUE METAL DOOR SIGN No,96,2011-08-12T12:15:00Z,1.06,16013,United Kingdom,101.76,32,8,2011
533973,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2010-11-19T13:21:00Z,2.95,15421,United Kingdom,17.700000000000003,47,11,2010
554999,85099B,JUMBO BAG RED RETROSPOT,2,2011-05-29T15:44:00Z,2.08,15547,United Kingdom,4.16,22,5,2011
519256,21918,SET 12 KIDS COLOUR  CHALK STICKS,1,2010-08-15T15:42:00Z,0.42,17841,United Kingdom,0.42,33,8,2010
553490,22029,SPACEBOY BIRTHDAY CARD,12,2011-05-17T12:44:00Z,0.42,13309,United Kingdom,5.04,20,5,2011
544278,21137,BLACK RECORD COVER FRAME,4,2011-02-17T12:01:00Z,3.75,15382,United Kingdom,15,7,2,2011
554866,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-05-27T10:41:00Z,1.69,13488,United Kingdom,13.52,21,5,2011
553074,21981,PACK OF 12 WOODLAND TISSUES,4,2011-05-13T11:45:00Z,0.29,15529,United Kingdom,1.16,19,5,2011
507667,22562,MONSTERS STENCIL CRAFT,5,2010-05-10T17:21:00Z,1.25,12867,United Kingdom,6.25,19,5,2010
519010,84992,72 SWEETHEART FAIRY CAKE CASES,3,2010-08-12T19:41:00Z,0.55,17323,United Kingdom,1.65,32,8,2010
560393,16216,LETTER SHAPE PENCIL SHARPENER,80,2011-07-18T13:33:00Z,0.06,14808,United Kingdom,4.8,29,7,2011
568951,23341,PINK DINER WALL CLOCK,4,2011-09-29T15:26:00Z,8.5,17724,United Kingdom,34,39,9,2011
502093,84437A,S/6 PINK EASTER DECS IN BOX,2,2010-03-22T17:32:00Z,0.85,16823,United Kingdom,1.7,12,3,2010
526093,22474,SPACEBOY TV DINNER TRAY,3,2010-10-08T12:20:00Z,4.95,12811,Portugal,14.85,41,10,2010
535475,21498,RED RETROSPOT WRAP,25,2010-11-26T14:09:00Z,0.42,17817,United Kingdom,10.5,48,11,2010
532315,22694,WICKER STAR,2,2010-11-11T14:42:00Z,2.1,17980,United Kingdom,4.2,45,11,2010
528915,22433,WATERING CAN GREEN DINOSAUR,2,2010-10-25T13:57:00Z,1.95,17432,United Kingdom,3.9,43,10,2010
579196,23220,REINDEER HEART DECORATION GOLD,3,2011-11-28T15:54:00Z,1.63,14096,United Kingdom,4.89,48,11,2011
547910,84596L,BISCUITS SMALL BOWL LIGHT BLUE,8,2011-03-28T12:23:00Z,0.42,14159,United Kingdom,3.36,13,3,2011
509001,21936,RED RETROSPOT PICNIC BAG,3,2010-05-19T13:22:00Z,2.95,15581,United Kingdom,8.850000000000001,20,5,2010
500339,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,12,2010-03-07T14:23:00Z,2.1,13557,United Kingdom,25.200000000000003,10,3,2010
555400,22727,ALARM CLOCK BAKELIKE RED,10,2011-06-02T17:50:00Z,3.39,14088,United Kingdom,33.9,22,6,2011
501700,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,2,2010-03-18T20:02:00Z,2.1,13230,United Kingdom,4.2,11,3,2010
526869,22685,"FRENCH BLUE METAL DOOR SIGN, 0",10,2010-10-13T13:37:00Z,1.25,13418,United Kingdom,12.5,41,10,2010
503972,16212,FUNKY GIRLZ ASST MAGNETIC MEMO PAD,3,2010-04-08T17:44:00Z,0.65,17180,United Kingdom,1.95,14,4,2010
540976,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,2011-01-12T15:00:00Z,2.95,12652,France,17.700000000000003,2,1,2011
543273,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,6,2011-02-06T11:29:00Z,1.65,16456,United Kingdom,9.9,6,2,2011
510194,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2010-05-27T19:03:00Z,2.95,15015,United Kingdom,11.8,21,5,2010
567853,22670,FRENCH WC SIGN BLUE METAL,2,2011-09-22T13:31:00Z,1.25,15484,United Kingdom,2.5,38,9,2011
524726,22687,DOORMAT CHRISTMAS VILLAGE,2,2010-09-30T14:19:00Z,7.95,15736,United Kingdom,15.9,39,9,2010
504123,21633,SUNFLOWER DECORATIVE PARASOL,2,2010-04-11T10:35:00Z,12.75,17314,United Kingdom,25.5,15,4,2010
538108,22571,ROCKING HORSE RED CHRISTMAS,12,2010-12-09T15:23:00Z,0.85,17456,United Kingdom,10.2,49,12,2010
570426,23446,BLUE BUNNY EASTER EGG BASKET,12,2011-10-10T13:55:00Z,1.65,13352,United Kingdom,19.799999999999997,41,10,2011
509020,21258,VICTORIAN SEWING BOX LARGE,1,2010-05-19T14:21:00Z,12.75,16827,United Kingdom,12.75,20,5,2010
505024,20723,STRAWBERRY CHARLOTTE BAG,6,2010-04-19T14:21:00Z,0.85,15005,United Kingdom,5.1,16,4,2010
532120,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-11-11T09:16:00Z,2.55,15138,United Kingdom,15.3,45,11,2010
534724,82494L,WOODEN FRAME ANTIQUE WHITE,6,2010-11-23T18:20:00Z,2.95,15951,United Kingdom,17.700000000000003,47,11,2010
524508,85226C,BLUE PULL BACK RACING CAR,2,2010-09-29T12:41:00Z,0.55,13770,United Kingdom,1.1,39,9,2010
559523,22196,SMALL HEART MEASURING SPOONS,1,2011-07-08T17:19:00Z,0.85,13955,United Kingdom,0.85,27,7,2011
544823,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-02-24T09:28:00Z,1.25,14004,United Kingdom,15,8,2,2011
512119,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,30,2010-06-13T15:47:00Z,1.25,13190,United Kingdom,37.5,24,6,2010
555582,22427,ENAMEL FLOWER JUG CREAM,3,2011-06-06T09:01:00Z,5.95,14312,United Kingdom,17.85,23,6,2011
553832,22439,6 ROCKET BALLOONS,24,2011-05-19T11:38:00Z,0.65,12957,United Kingdom,15.6,20,5,2011
557803,23284,DOORMAT KEEP CALM AND COME IN,2,2011-06-23T10:20:00Z,7.95,12704,Finland,15.9,25,6,2011
542276,82494L,WOODEN FRAME ANTIQUE WHITE,6,2011-01-27T10:19:00Z,2.95,12764,Lebanon,17.700000000000003,4,1,2011
553205,23174,REGENCY SUGAR BOWL GREEN,24,2011-05-16T08:13:00Z,3.75,15813,United Kingdom,90,20,5,2011
547387,22672,FRENCH BATHROOM SIGN BLUE METAL,12,2011-03-22T16:00:00Z,1.65,12539,Spain,19.799999999999997,12,3,2011
577500,22744,MAKE YOUR OWN MONSOON CARD KIT,1,2011-11-20T12:30:00Z,2.95,14052,United Kingdom,2.95,47,11,2011
547102,22379,RECYCLING BAG RETROSPOT,5,2011-03-21T10:41:00Z,2.1,14245,United Kingdom,10.5,12,3,2011
534066,22421,LIPSTICK PEN FUSCHIA,3,2010-11-21T11:28:00Z,0.42,17920,United Kingdom,1.26,47,11,2010
527358,85061W,WHITE JEWELLED HEART DECORATION,2,2010-10-17T10:42:00Z,0.85,16782,United Kingdom,1.7,42,10,2010
548457,22776,SWEETHEART CAKESTAND 3 TIER,2,2011-03-31T11:52:00Z,9.95,13468,United Kingdom,19.9,13,3,2011
518881,21034,REX CASH+CARRY JUMBO SHOPPER,2,2010-08-12T13:14:00Z,0.95,13069,United Kingdom,1.9,32,8,2010
528470,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,2,2010-10-22T11:40:00Z,1.65,16392,United Kingdom,3.3,43,10,2010
518658,15056N,EDWARDIAN PARASOL NATURAL,6,2010-08-10T13:52:00Z,5.95,13839,United Kingdom,35.7,32,8,2010
581420,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,2011-12-08T15:09:00Z,1.65,16358,United Kingdom,19.799999999999997,49,12,2011
547005,22045,SPACEBOY GIFT WRAP,25,2011-03-18T14:20:00Z,0.42,12474,Germany,10.5,11,3,2011
501831,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2010-03-19T16:24:00Z,0.65,14584,United Kingdom,5.2,12,3,2010
550613,22423,REGENCY CAKESTAND 3 TIER,2,2011-04-19T12:26:00Z,12.75,16180,United Kingdom,25.5,16,4,2011
570513,23169,CLASSIC GLASS COOKIE JAR,18,2011-10-11T10:33:00Z,3.75,14952,United Kingdom,67.5,41,10,2011
514514,84507C,BLUE CIRCLES DESIGN MONKEY DOLL,1,2010-07-04T13:59:00Z,2.55,15976,United Kingdom,2.55,27,7,2010
532801,22151,PLACE SETTING WHITE HEART,24,2010-11-14T14:54:00Z,0.42,17802,United Kingdom,10.08,46,11,2010
581414,23417,BATHROOM HOOK,1,2011-12-08T14:39:00Z,0.39,14730,United Kingdom,0.39,49,12,2011
563169,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-08-12T12:42:00Z,2.95,14911,EIRE,35.400000000000006,32,8,2011
495939,79163,BLACK CHAMPAGNE GLASS,12,2010-01-27T15:49:00Z,1.65,13101,United Kingdom,19.799999999999997,4,1,2010
522981,21231,SWEETHEART CERAMIC TRINKET BOX,72,2010-09-19T14:03:00Z,1.06,18094,United Kingdom,76.32000000000001,38,9,2010
548984,21260,FIRST AID TIN,1,2011-04-05T12:37:00Z,3.25,14546,United Kingdom,3.25,14,4,2011
573353,23247,BISCUIT TIN 50'S CHRISTMAS,1,2011-10-30T12:39:00Z,2.89,16115,United Kingdom,2.89,44,10,2011
556782,23203,JUMBO BAG DOILEY PATTERNS,2,2011-06-14T13:04:00Z,2.08,14871,United Kingdom,4.16,24,6,2011
522098,21986,PACK OF 12 PINK SPOT TISSUES,48,2010-09-12T13:51:00Z,0.29,16320,Unspecified,13.919999999999998,37,9,2010
515123,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,2010-07-08T14:06:00Z,2.55,12592,Germany,20.4,27,7,2010
523465,21156,RETROSPOT CHILDRENS APRON,8,2010-09-22T11:37:00Z,1.65,17850,United Kingdom,13.2,38,9,2010
540533,21034,REX CASH+CARRY JUMBO SHOPPER,4,2011-01-09T14:12:00Z,0.95,15005,United Kingdom,3.8,2,1,2011
536057,22835,HOT WATER BOTTLE I AM SO POORLY,4,2010-11-30T10:10:00Z,4.65,16817,United Kingdom,18.6,48,11,2010
575340,21509,COWBOYS AND INDIANS BIRTHDAY CARD,12,2011-11-09T14:31:00Z,0.42,15485,United Kingdom,5.04,45,11,2011
514852,16169M,WRAP DAISY CARPET,25,2010-07-06T16:36:00Z,0.42,16229,United Kingdom,10.5,27,7,2010
550340,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,2011-04-17T15:53:00Z,1.25,13695,United Kingdom,15,16,4,2011
500353,21278,VINTAGE KITCHEN PRINT PUDDINGS,6,2010-03-07T15:25:00Z,2.55,12668,Germany,15.3,10,3,2010
551516,20992,JAZZ HEARTS PURSE NOTEBOOK,24,2011-05-01T11:10:00Z,0.85,14800,United Kingdom,20.4,18,5,2011
520530,20780,BLACK EAR MUFF HEADPHONES,1,2010-08-26T15:03:00Z,5.49,17886,United Kingdom,5.49,34,8,2010
522093,21126,SET OF 6 GIRLS CELEBRATION CANDLES,1,2010-09-12T13:06:00Z,1.25,15406,United Kingdom,1.25,37,9,2010
498379,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,1,2010-02-18T14:29:00Z,0.85,13680,United Kingdom,0.85,7,2,2010
504478,POST,POSTAGE,4,2010-04-14T10:13:00Z,18,12682,France,72,15,4,2010
504149,21190,PINK HEARTS PAPER GARLAND,1,2010-04-11T13:37:00Z,1.65,17608,United Kingdom,1.65,15,4,2010
535831,22736,RIBBON REEL MAKING SNOWMEN,10,2010-11-29T09:38:00Z,1.65,12767,Korea,16.5,48,11,2010
533761,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,1,2010-11-18T14:52:00Z,1.25,17841,United Kingdom,1.25,46,11,2010
578950,22659,LUNCH BOX I LOVE LONDON,2,2011-11-27T14:40:00Z,1.95,17885,United Kingdom,3.9,48,11,2011
525856,21820,GLITTER HEART GARLAND WITH BELLS,1,2010-10-07T13:05:00Z,3.75,13569,United Kingdom,3.75,40,10,2010
496578,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2010-02-02T13:42:00Z,0.21,12748,United Kingdom,10.08,5,2,2010
521839,20676,RED SPOTTY BOWL,8,2010-09-09T10:50:00Z,1.25,12635,Germany,10,36,9,2010
543177,21042,RED RETROSPOT APRON,10,2011-02-04T09:56:00Z,5.95,14466,United Kingdom,59.5,5,2,2011
531306,21675,BUTTERFLIES STICKERS,12,2010-11-07T12:04:00Z,0.85,16560,United Kingdom,10.2,45,11,2010
558963,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-07-05T10:57:00Z,1.25,14235,United Kingdom,15,27,7,2011
539840,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-12-22T14:28:00Z,0.55,12383,Belgium,13.2,51,12,2010
493964,22072,TEA CUP AND SAUCER RETRO SPOT,8,2010-01-08T16:29:00Z,3.75,12714,France,30,2,1,2010
563703,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,6,2011-08-18T14:02:00Z,0.83,13273,United Kingdom,4.9799999999999995,33,8,2011
527908,22535,MAGIC DRAWING SLATE BUNNIES,4,2010-10-19T12:48:00Z,0.42,13975,United Kingdom,1.68,42,10,2010
501730,84510B,SET OF 4 FAIRY CAKES COASTERS,1,2010-03-19T11:05:00Z,1.25,14159,United Kingdom,1.25,12,3,2010
533794,22412,METAL SIGN NEIGHBOURHOOD WITCH,1,2010-11-18T18:16:00Z,2.1,16907,United Kingdom,2.1,46,11,2010
558200,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2011-06-27T13:00:00Z,2.1,15976,United Kingdom,2.1,26,6,2011
496652,22354,RETRO SPOT PADDED SEAT CUSHION,2,2010-02-03T12:30:00Z,3.75,16928,United Kingdom,7.5,5,2,2010
496339,21658,GLASS  BEURRE DISH,1,2010-01-31T15:40:00Z,3.95,16655,United Kingdom,3.95,5,1,2010
547374,22269,EGG CUP NATURAL CHICKEN,1,2011-03-22T13:54:00Z,1.25,16110,United Kingdom,1.25,12,3,2011
512237,84819,DANISH ROSE ROUND SEWING BOX,3,2010-06-14T12:36:00Z,4.25,16607,United Kingdom,12.75,24,6,2010
510671,85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,1,2010-06-02T15:40:00Z,5.95,16896,United Kingdom,5.95,22,6,2010
511100,20723,STRAWBERRY CHARLOTTE BAG,20,2010-06-07T08:37:00Z,0.85,17416,United Kingdom,17,23,6,2010
506408,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2010-04-29T13:50:00Z,7.95,15768,United Kingdom,15.9,17,4,2010
504119,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-04-09T16:54:00Z,2.95,17609,United Kingdom,17.700000000000003,15,4,2010
523970,22952,60 CAKE CASES VINTAGE CHRISTMAS,6,2010-09-26T13:40:00Z,0.55,17299,United Kingdom,3.3000000000000003,39,9,2010
522958,21901,"KEY FOB , BACK DOOR",3,2010-09-19T12:15:00Z,0.65,16549,United Kingdom,1.95,38,9,2010
502826,22327,ROUND SNACK BOXES SET OF 4 SKULLS,3,2010-03-28T11:38:00Z,2.95,17920,United Kingdom,8.850000000000001,13,3,2010
517403,20750,RED/WHITE DOT MINI CASES,1,2010-07-29T10:46:00Z,7.95,14606,United Kingdom,7.95,30,7,2010
527950,71053,WHITE METAL LANTERN,1,2010-10-19T15:33:00Z,3.75,16795,United Kingdom,3.75,42,10,2010
559302,23286,BLUE VINTAGE SPOT BEAKER,2,2011-07-07T12:47:00Z,0.85,14527,United Kingdom,1.7,27,7,2011
579520,22678,FRENCH BLUE METAL DOOR SIGN 3,1,2011-11-29T18:14:00Z,1.25,12748,United Kingdom,1.25,48,11,2011
551616,84673B,BLUE FLY SWAT,1,2011-05-03T11:40:00Z,0.65,15048,United Kingdom,0.65,18,5,2011
554666,23107,WHITE HEARTS WIRE PLANT POT HOLDER,8,2011-05-25T14:54:00Z,2.89,13599,United Kingdom,23.12,21,5,2011
523660,21165,BEWARE OF THE CAT METAL SIGN,12,2010-09-23T14:00:00Z,1.69,15476,United Kingdom,20.28,38,9,2010
519610,21080,SET/20 RED SPOTTY PAPER NAPKINS,3,2010-08-18T16:54:00Z,0.85,15494,United Kingdom,2.55,33,8,2010
499269,21407,BROWN CHECK CAT DOORSTOP,3,2010-02-25T16:11:00Z,4.25,16677,United Kingdom,12.75,8,2,2010
536630,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-12-02T10:56:00Z,4.25,17850,United Kingdom,25.5,48,12,2010
576019,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-11-13T14:31:00Z,6.95,12865,Austria,13.9,46,11,2011
502113,22090,PAPER BUNTING RETRO SPOTS,2,2010-03-23T11:01:00Z,2.95,15998,United Kingdom,5.9,12,3,2010
579668,23343,JUMBO BAG VINTAGE CHRISTMAS,10,2011-11-30T12:32:00Z,2.08,15152,United Kingdom,20.8,48,11,2011
496518,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2010-02-02T12:03:00Z,1.25,13854,United Kingdom,15,5,2,2010
569866,23350,ROLL WRAP VINTAGE SPOT,2,2011-10-06T14:50:00Z,1.25,12757,Portugal,2.5,40,10,2011
532449,21889,WOODEN BOX OF DOMINOES,12,2010-11-12T11:33:00Z,1.25,15476,United Kingdom,15,46,11,2010
501318,22412,METAL SIGN NEIGHBOURHOOD WITCH,1,2010-03-16T09:42:00Z,2.1,13777,United Kingdom,2.1,11,3,2010
521557,21195,PINK  HONEYCOMB PAPER BALL,12,2010-09-06T17:13:00Z,2.1,13983,United Kingdom,25.200000000000003,36,9,2010
576052,20758,ABSTRACT CIRCLES POCKET BOOK,6,2011-11-13T14:48:00Z,0.85,15787,United Kingdom,5.1,46,11,2011
569920,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,2011-10-06T17:28:00Z,0.95,13348,United Kingdom,11.4,40,10,2011
569239,23247,BISCUIT TIN 50'S CHRISTMAS,36,2011-10-03T08:30:00Z,2.49,14644,United Kingdom,89.64000000000001,40,10,2011
546383,22262,FELT EGG COSY CHICKEN,12,2011-03-11T12:54:00Z,0.85,13654,United Kingdom,10.2,10,3,2011
573096,22551,PLASTERS IN TIN SPACEBOY,12,2011-10-27T14:40:00Z,1.65,14004,United Kingdom,19.799999999999997,43,10,2011
513190,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,2010-06-22T14:21:00Z,4.65,16894,United Kingdom,4.65,25,6,2010
523511,22029,SPACEBOY BIRTHDAY CARD,12,2010-09-22T12:31:00Z,0.36,17850,United Kingdom,4.32,38,9,2010
538369,22301,COFFEE MUG CAT + BIRD DESIGN,4,2010-12-12T11:06:00Z,2.55,17251,United Kingdom,10.2,50,12,2010
534680,79000,MOROCCAN TEA GLASS,12,2010-11-23T14:46:00Z,0.85,17442,United Kingdom,10.2,47,11,2010
519227,84352,SILVER CHRISTMAS TREE BAUBLE STAND,1,2010-08-15T12:37:00Z,16.95,15789,United Kingdom,16.95,33,8,2010
580636,22538,MINI JIGSAW GO TO THE FAIR,48,2011-12-05T12:33:00Z,0.19,16746,United Kingdom,9.12,49,12,2011
534769,85049E,SCANDINAVIAN REDS RIBBONS,12,2010-11-24T10:34:00Z,1.25,15358,United Kingdom,15,47,11,2010
532445,21479,WHITE SKULL HOT WATER BOTTLE,2,2010-11-12T11:31:00Z,3.75,17772,United Kingdom,7.5,46,11,2010
567306,20712,JUMBO BAG WOODLAND ANIMALS,48,2011-09-19T13:32:00Z,2.08,12752,Norway,99.84,38,9,2011
554275,84596F,SMALL MARSHMALLOWS PINK BOWL,8,2011-05-23T13:17:00Z,0.42,14903,United Kingdom,3.36,21,5,2011
545435,22926,IVORY GIANT GARDEN THERMOMETER,2,2011-03-02T15:28:00Z,5.95,16217,United Kingdom,11.9,9,3,2011
552271,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-05-08T12:00:00Z,5.45,13069,United Kingdom,16.35,19,5,2011
534141,35644,PAIR PINK/BLACK COATHANGERS,3,2010-11-21T12:21:00Z,1.95,16791,United Kingdom,5.85,47,11,2010
516307,20723,STRAWBERRY CHARLOTTE BAG,10,2010-07-19T13:55:00Z,0.85,12431,Belgium,8.5,29,7,2010
541847,22717,CARD DOG AND BALL,8,2011-01-23T13:25:00Z,0.42,15443,United Kingdom,3.36,4,1,2011
511682,22138,BAKING SET 9 PIECE RETROSPOT,9,2010-06-09T15:19:00Z,4.95,17526,United Kingdom,44.55,23,6,2010
576650,23234,BISCUIT TIN VINTAGE CHRISTMAS,12,2011-11-16T10:34:00Z,2.89,14286,United Kingdom,34.68,46,11,2011
558241,22469,HEART OF WICKER SMALL,40,2011-06-27T15:28:00Z,1.45,15932,United Kingdom,58,26,6,2011
566319,22766,PHOTO FRAME CORNICE,8,2011-09-12T11:25:00Z,2.95,13431,United Kingdom,23.6,37,9,2011
538510,21973,SET OF 36 MUSHROOM PAPER DOILIES,1,2010-12-12T13:47:00Z,1.45,18004,United Kingdom,1.45,50,12,2010
556304,20725,LUNCH BAG RED RETROSPOT,20,2011-06-10T10:29:00Z,1.65,12840,United Kingdom,33,23,6,2011
532819,85049A,TRADITIONAL CHRISTMAS RIBBONS,2,2010-11-14T16:19:00Z,1.25,13230,United Kingdom,2.5,46,11,2010
549907,48138,DOORMAT UNION FLAG,10,2011-04-12T16:30:00Z,6.75,13484,United Kingdom,67.5,15,4,2011
515121,82494L,WOODEN FRAME ANTIQUE WHITE,2,2010-07-08T13:49:00Z,2.95,15005,United Kingdom,5.9,27,7,2010
578946,20726,LUNCH BAG WOODLAND,1,2011-11-27T13:47:00Z,1.65,16005,United Kingdom,1.65,48,11,2011
552180,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-05-06T13:35:00Z,0.55,18235,United Kingdom,13.2,18,5,2011
510271,22383,LUNCH BAG SUKI  DESIGN,1,2010-05-28T11:13:00Z,1.65,15862,United Kingdom,1.65,22,5,2010
545226,22876,NUMBER TILE COTTAGE GARDEN 8,8,2011-03-01T09:33:00Z,1.95,12428,Finland,15.6,9,3,2011
536960,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,2010-12-03T12:48:00Z,0.65,16477,United Kingdom,15.6,49,12,2010
523718,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,2010-09-23T15:48:00Z,0.85,13985,United Kingdom,10.2,38,9,2010
543470,22613,PACK OF 20 SPACEBOY NAPKINS,12,2011-02-08T14:58:00Z,0.85,16951,United Kingdom,10.2,6,2,2011
577316,23295,SET OF 12 MINI LOAF BAKING CASES,16,2011-11-18T13:30:00Z,0.83,12578,Italy,13.28,46,11,2011
574034,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-11-02T12:45:00Z,1.25,17841,United Kingdom,15,44,11,2011
570177,21914,BLUE HARMONICA IN BOX,12,2011-10-07T14:17:00Z,1.25,17509,United Kingdom,15,40,10,2011
527378,35400,WOODEN BOX ADVENT CALENDAR,4,2010-10-17T12:47:00Z,8.95,15953,United Kingdom,35.8,42,10,2010
552290,21916,SET 12 RETRO WHITE CHALK STICKS,3,2011-05-08T13:32:00Z,0.42,16007,United Kingdom,1.26,19,5,2011
555841,84192,ASSORTED COLOUR METAL CAT,6,2011-06-07T12:47:00Z,1.25,14583,United Kingdom,7.5,23,6,2011
565312,71053,WHITE METAL LANTERN,1,2011-09-02T12:37:00Z,3.75,14527,United Kingdom,3.75,35,9,2011
522050,21498,RED SPOTS  WRAP,25,2010-09-10T14:43:00Z,0.42,17705,United Kingdom,10.5,37,9,2010
535192,22730,ALARM CLOCK BAKELIKE IVORY,12,2010-11-25T12:02:00Z,3.75,13767,United Kingdom,45,47,11,2010
512386,20724,RED SPOTTY CHARLOTTE BAG,10,2010-06-15T12:14:00Z,0.85,12472,Germany,8.5,24,6,2010
560527,23242,TREASURE TIN BUFFALO BILL,6,2011-07-19T11:57:00Z,2.08,15727,United Kingdom,12.48,29,7,2011
536179,21928,JUMBO BAG SCANDINAVIAN PAISLEY,4,2010-11-30T12:21:00Z,1.95,16393,United Kingdom,7.8,48,11,2010
575695,22179,SET 10 NIGHT OWL LIGHTS,4,2011-11-10T16:39:00Z,6.75,17502,United Kingdom,27,45,11,2011
556671,22753,SMALL YELLOW BABUSHKA NOTEBOOK,1,2011-06-13T16:33:00Z,0.85,17841,United Kingdom,0.85,24,6,2011
542648,21135,VICTORIAN  METAL POSTCARD SPRING,8,2011-01-31T11:46:00Z,1.69,12476,Germany,13.52,5,1,2011
558703,23082,SET 6 PAPER TABLE LANTERN HEARTS,6,2011-07-01T12:47:00Z,3.75,13730,United Kingdom,22.5,26,7,2011
569262,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,24,2011-10-03T11:36:00Z,0.42,14815,United Kingdom,10.08,40,10,2011
570827,21888,BINGO SET,2,2011-10-12T13:14:00Z,3.75,15831,United Kingdom,7.5,41,10,2011
536233,22423,REGENCY CAKESTAND 3 TIER,2,2010-11-30T14:15:00Z,12.75,15570,United Kingdom,25.5,48,11,2010
559542,21889,WOODEN BOX OF DOMINOES,4,2011-07-10T13:32:00Z,1.25,17126,United Kingdom,5,28,7,2011
548014,22424,ENAMEL BREAD BIN CREAM,1,2011-03-29T11:29:00Z,12.75,17719,United Kingdom,12.75,13,3,2011
537405,22763,KEY CABINET MA CAMPAGNE,1,2010-12-06T14:51:00Z,9.95,17841,United Kingdom,9.95,49,12,2010
524863,22320,BIRDS MOBILE VINTAGE DESIGN,3,2010-10-01T08:57:00Z,5.95,12817,Austria,17.85,40,10,2010
544661,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,2011-02-22T13:59:00Z,2.95,15303,United Kingdom,17.700000000000003,8,2,2011
520539,21676,FLOWERS  STICKERS,6,2010-08-26T16:00:00Z,0.85,14544,United Kingdom,5.1,34,8,2010
569572,23232,WRAP VINTAGE LEAF DESIGN,600,2011-10-05T10:10:00Z,0.36,16684,United Kingdom,216,40,10,2011
555979,71053,WHITE METAL LANTERN,6,2011-06-08T11:18:00Z,3.75,15039,United Kingdom,22.5,23,6,2011
528040,85129D,BEADED CRYSTAL HEART PINK SMALL,24,2010-10-20T11:32:00Z,1.25,13557,United Kingdom,30,42,10,2010
559477,22302,COFFEE MUG PEARS  DESIGN,18,2011-07-08T13:44:00Z,2.55,14315,United Kingdom,45.9,27,7,2011
581182,20831,GOLD PHOTO FRAME,12,2011-12-07T15:56:00Z,0.79,12783,Portugal,9.48,49,12,2011
512082,21078,SET/20 STRAWBERRY PAPER NAPKINS,2,2010-06-13T12:25:00Z,0.85,16444,United Kingdom,1.7,24,6,2010
532993,21982,PACK OF 12 SUKI TISSUES,24,2010-11-15T14:26:00Z,0.29,14156,EIRE,6.959999999999999,46,11,2010
501930,85196,EASTER BUNNIES ON A STICK,12,2010-03-22T11:21:00Z,0.55,14016,EIRE,6.6000000000000005,12,3,2010
494868,21539,RETRO SPOTS BUTTER DISH,6,2010-01-19T12:13:00Z,4.95,17706,United Kingdom,29.700000000000003,3,1,2010
575302,23214,JINGLE BELL HEART ANTIQUE GOLD,12,2011-11-09T12:32:00Z,2.08,17086,United Kingdom,24.96,45,11,2011
